"","DI","SO","PY","author","country","country_code","jrnl_type"
"11961","10.1016/J.OMX.2019.100006","optical materials: x",2019,1,"GERMANY","DEU","OA"
"11962","10.1016/J.OMX.2019.100006","optical materials: x",2019,2,"GERMANY","DEU","OA"
"11963","10.1016/J.OMX.2019.100006","optical materials: x",2019,3,"GERMANY","DEU","OA"
"11987","10.1016/J.OMX.2019.100007","optical materials: x",2019,1,"FRANCE","FRA","OA"
"11988","10.1016/J.OMX.2019.100007","optical materials: x",2019,2,"FRANCE","FRA","OA"
"12013","10.1016/J.OMX.2019.100008","optical materials: x",2019,1,"USA","USA","OA"
"12039","10.1016/J.OMX.2019.100009","optical materials: x",2019,1,"USA","USA","OA"
"12040","10.1016/J.OMX.2019.100009","optical materials: x",2019,2,"USA","USA","OA"
"12065","10.1016/J.OMX.2019.100010","optical materials: x",2019,1,"NEW ZEALAND","NZL","OA"
"12091","10.1016/J.OMX.2019.100011","optical materials: x",2019,1,"TAIWAN","TWN","OA"
"12092","10.1016/J.OMX.2019.100011","optical materials: x",2019,2,"TAIWAN","TWN","OA"
"12117","10.1016/J.OMX.2019.100012","optical materials: x",2019,1,"USA","USA","OA"
"12118","10.1016/J.OMX.2019.100012","optical materials: x",2019,2,"USA","USA","OA"
"12119","10.1016/J.OMX.2019.100012","optical materials: x",2019,3,"USA","USA","OA"
"12120","10.1016/J.OMX.2019.100012","optical materials: x",2019,4,"USA","USA","OA"
"12121","10.1016/J.OMX.2019.100012","optical materials: x",2019,5,"USA","USA","OA"
"12122","10.1016/J.OMX.2019.100012","optical materials: x",2019,6,"USA","USA","OA"
"12143","10.1016/J.OMX.2019.100013","optical materials: x",2019,1,"INDIA","IND","OA"
"12169","10.1016/J.OMX.2019.100014","optical materials: x",2019,1,"ITALY","ITA","OA"
"12195","10.1016/J.OMX.2019.100015","optical materials: x",2019,1,"GERMANY","DEU","OA"
"12221","10.1016/J.OMX.2019.100016","optical materials: x",2019,1,"UNITED KINGDOM","GBR","OA"
"12247","10.1016/J.OMX.2019.100017","optical materials: x",2019,1,"CHINA","CHN","OA"
"12248","10.1016/J.OMX.2019.100017","optical materials: x",2019,2,"USA","USA","OA"
"12249","10.1016/J.OMX.2019.100017","optical materials: x",2019,3,"USA","USA","OA"
"12273","10.1016/J.OMX.2019.100018","optical materials: x",2019,1,"JAPAN","JPN","OA"
"12299","10.1016/J.OMX.2019.100019","optical materials: x",2019,1,"CHINA","CHN","OA"
"12300","10.1016/J.OMX.2019.100019","optical materials: x",2019,2,"CHINA","CHN","OA"
"12325","10.1016/J.OMX.2019.100021","optical materials: x",2019,1,"NETHERLANDS","NLD","OA"
"12351","10.1016/J.OMX.2019.100022","optical materials: x",2019,1,"CHINA","CHN","OA"
"12352","10.1016/J.OMX.2019.100022","optical materials: x",2019,2,"CHINA","CHN","OA"
"12353","10.1016/J.OMX.2019.100022","optical materials: x",2019,3,"CHINA","CHN","OA"
"12377","10.1016/J.OMX.2019.100023","optical materials: x",2019,1,"CHINA","CHN","OA"
"12378","10.1016/J.OMX.2019.100023","optical materials: x",2019,2,"CHINA","CHN","OA"
"12403","10.1016/J.OMX.2019.100024","optical materials: x",2019,1,"INDIA","IND","OA"
"12404","10.1016/J.OMX.2019.100024","optical materials: x",2019,2,"INDIA","IND","OA"
"12405","10.1016/J.OMX.2019.100024","optical materials: x",2019,3,"POLAND","POL","OA"
"12406","10.1016/J.OMX.2019.100024","optical materials: x",2019,4,"POLAND","POL","OA"
"12407","10.1016/J.OMX.2019.100024","optical materials: x",2019,5,"UKRAINE","UKR","OA"
"12429","10.1016/J.OMX.2019.100025","optical materials: x",2019,1,"SOUTH AFRICA","ZAF","OA"
"12455","10.1016/J.OMX.2019.100026","optical materials: x",2019,1,"INDIA","IND","OA"
"12456","10.1016/J.OMX.2019.100026","optical materials: x",2019,2,"JAPAN","JPN","OA"
"12481","10.1016/J.OMX.2019.100027","optical materials: x",2019,1,"CHINA","CHN","OA"
"12482","10.1016/J.OMX.2019.100027","optical materials: x",2019,2,"CHINA","CHN","OA"
"12507","10.1016/J.OMX.2019.100028","optical materials: x",2019,1,"BRAZIL","BRA","OA"
"12533","10.1016/J.OMX.2019.100029","optical materials: x",2019,1,"POLAND","POL","OA"
"12534","10.1016/J.OMX.2019.100029","optical materials: x",2019,2,"POLAND","POL","OA"
"12559","10.1016/J.OMX.2019.100030","optical materials: x",2019,1,"CHINA","CHN","OA"
"12560","10.1016/J.OMX.2019.100030","optical materials: x",2019,2,"UNITED KINGDOM","GBR","OA"
"12561","10.1016/J.OMX.2019.100030","optical materials: x",2019,3,"UNITED KINGDOM","GBR","OA"
"12562","10.1016/J.OMX.2019.100030","optical materials: x",2019,4,"UNITED KINGDOM","GBR","OA"
"12563","10.1016/J.OMX.2019.100030","optical materials: x",2019,5,"USA","USA","OA"
"12585","10.1016/J.OMX.2019.100032","optical materials: x",2019,1,"CHINA","CHN","OA"
"12586","10.1016/J.OMX.2019.100032","optical materials: x",2019,2,"CHINA","CHN","OA"
"12587","10.1016/J.OMX.2019.100032","optical materials: x",2019,3,"FRANCE","FRA","OA"
"12611","10.1016/J.OMX.2019.100033","optical materials: x",2019,1,"CHINA","CHN","OA"
"12612","10.1016/J.OMX.2019.100033","optical materials: x",2019,2,"CHINA","CHN","OA"
"12613","10.1016/J.OMX.2019.100033","optical materials: x",2019,3,"FRANCE","FRA","OA"
"12637","10.1016/J.OMX.2019.100034","optical materials: x",2019,1,"INDIA","IND","OA"
"12638","10.1016/J.OMX.2019.100034","optical materials: x",2019,2,"INDIA","IND","OA"
"12639","10.1016/J.OMX.2019.100034","optical materials: x",2019,3,"POLAND","POL","OA"
"12640","10.1016/J.OMX.2019.100034","optical materials: x",2019,4,"POLAND","POL","OA"
"12641","10.1016/J.OMX.2019.100034","optical materials: x",2019,5,"POLAND","POL","OA"
"12663","10.1016/J.REPOLX.2018.100001","research policy: x",2019,1,"USA","USA","OA"
"12664","10.1016/J.REPOLX.2018.100001","research policy: x",2019,2,"USA","USA","OA"
"12689","10.1016/J.REPOLX.2019.100005","research policy: x",2019,1,"FRANCE","FRA","OA"
"12690","10.1016/J.REPOLX.2019.100005","research policy: x",2019,2,"ITALY","ITA","OA"
"12715","10.1016/J.SLEEPX.2019.100001","sleep medicine: x",2019,1,"CANADA","CAN","OA"
"12716","10.1016/J.SLEEPX.2019.100001","sleep medicine: x",2019,2,"CANADA","CAN","OA"
"12717","10.1016/J.SLEEPX.2019.100001","sleep medicine: x",2019,3,"CANADA","CAN","OA"
"12718","10.1016/J.SLEEPX.2019.100001","sleep medicine: x",2019,4,"CANADA","CAN","OA"
"12741","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,1,"AUSTRALIA","AUS","OA"
"12742","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,2,"AUSTRALIA","AUS","OA"
"12743","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,3,"AUSTRALIA","AUS","OA"
"12744","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,4,"AUSTRALIA","AUS","OA"
"12745","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,5,"AUSTRALIA","AUS","OA"
"12746","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,6,"AUSTRALIA","AUS","OA"
"12747","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,7,"AUSTRALIA","AUS","OA"
"12748","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,8,"AUSTRALIA","AUS","OA"
"12749","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,9,"MYANMAR","MMR","OA"
"12750","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,10,"MYANMAR","MMR","OA"
"12751","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,11,"MYANMAR","MMR","OA"
"12752","10.1016/J.TOXCX.2018.100001","toxicon: x",2019,12,"UNITED KINGDOM","GBR","OA"
"12767","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,1,"AUSTRALIA","AUS","OA"
"12768","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,2,"AUSTRALIA","AUS","OA"
"12769","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,3,"AUSTRALIA","AUS","OA"
"12770","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,4,"AUSTRALIA","AUS","OA"
"12771","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,5,"AUSTRALIA","AUS","OA"
"12772","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,6,"MYANMAR","MMR","OA"
"12773","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,7,"MYANMAR","MMR","OA"
"12774","10.1016/J.TOXCX.2018.100002","toxicon: x",2019,8,"UNITED KINGDOM","GBR","OA"
"12793","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,1,"USA","USA","OA"
"12794","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,2,"USA","USA","OA"
"12795","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,3,"USA","USA","OA"
"12796","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,4,"USA","USA","OA"
"12797","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,5,"USA","USA","OA"
"12798","10.1016/J.TOXCX.2018.100003","toxicon: x",2019,6,"USA","USA","OA"
"12819","10.1016/J.TOXCX.2018.100004","toxicon: x",2019,1,"COSTA RICA","CRI","OA"
"12820","10.1016/J.TOXCX.2018.100004","toxicon: x",2019,2,"FRANCE","FRA","OA"
"12821","10.1016/J.TOXCX.2018.100004","toxicon: x",2019,3,"SPAIN","ESP","OA"
"12845","10.1016/J.TOXCX.2018.100005","toxicon: x",2019,1,"AUSTRALIA","AUS","OA"
"12846","10.1016/J.TOXCX.2018.100005","toxicon: x",2019,2,"AUSTRALIA","AUS","OA"
"12871","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,1,"BRAZIL","BRA","OA"
"12872","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,2,"BRAZIL","BRA","OA"
"12873","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,3,"BRAZIL","BRA","OA"
"12874","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,4,"BRAZIL","BRA","OA"
"12875","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,5,"BRAZIL","BRA","OA"
"12876","10.1016/J.TOXCX.2019.100006","toxicon: x",2019,6,"BRAZIL","BRA","OA"
"12897","10.1016/J.TOXCX.2019.100007","toxicon: x",2019,1,"MEXICO","MEX","OA"
"12898","10.1016/J.TOXCX.2019.100007","toxicon: x",2019,2,"MEXICO","MEX","OA"
"12899","10.1016/J.TOXCX.2019.100007","toxicon: x",2019,3,"USA","USA","OA"
"12923","10.1016/J.TOXCX.2019.100008","toxicon: x",2019,1,"NEW ZEALAND","NZL","OA"
"12924","10.1016/J.TOXCX.2019.100008","toxicon: x",2019,2,"NEW ZEALAND","NZL","OA"
"12925","10.1016/J.TOXCX.2019.100008","toxicon: x",2019,3,"NEW ZEALAND","NZL","OA"
"12949","10.1016/J.TOXCX.2019.100009","toxicon: x",2019,1,"BRAZIL","BRA","OA"
"12950","10.1016/J.TOXCX.2019.100009","toxicon: x",2019,2,"BRAZIL","BRA","OA"
"12951","10.1016/J.TOXCX.2019.100009","toxicon: x",2019,3,"BRAZIL","BRA","OA"
"12952","10.1016/J.TOXCX.2019.100009","toxicon: x",2019,4,"BRAZIL","BRA","OA"
"12975","10.1016/J.TOXCX.2019.100010","toxicon: x",2019,1,"FRANCE","FRA","OA"
"12976","10.1016/J.TOXCX.2019.100010","toxicon: x",2019,2,"FRANCE","FRA","OA"
"12977","10.1016/J.TOXCX.2019.100010","toxicon: x",2019,3,"FRANCE","FRA","OA"
"12978","10.1016/J.TOXCX.2019.100010","toxicon: x",2019,4,"FRANCE","FRA","OA"
"13001","10.1016/J.TOXCX.2019.100011","toxicon: x",2019,1,"UNITED KINGDOM","GBR","OA"
"13027","10.1016/J.TOXCX.2019.100012","toxicon: x",2019,1,"NEW ZEALAND","NZL","OA"
"13053","10.1016/J.TOXCX.2019.100013","toxicon: x",2019,1,"MEXICO","MEX","OA"
"13054","10.1016/J.TOXCX.2019.100013","toxicon: x",2019,2,"MEXICO","MEX","OA"
"13055","10.1016/J.TOXCX.2019.100013","toxicon: x",2019,3,"MEXICO","MEX","OA"
"13056","10.1016/J.TOXCX.2019.100013","toxicon: x",2019,4,"MEXICO","MEX","OA"
"13057","10.1016/J.TOXCX.2019.100013","toxicon: x",2019,5,"MEXICO","MEX","OA"
"13079","10.1016/J.TOXCX.2019.100014","toxicon: x",2019,1,"NETHERLANDS","NLD","OA"
"13080","10.1016/J.TOXCX.2019.100014","toxicon: x",2019,2,"NETHERLANDS","NLD","OA"
"13105","10.1016/J.VPOA.2018.100001","veterinary parasitology: x",2019,1,"AUSTRALIA","AUS","OA"
"13106","10.1016/J.VPOA.2018.100001","veterinary parasitology: x",2019,2,"AUSTRALIA","AUS","OA"
"13131","10.1016/J.VPOA.2019.100002","veterinary parasitology: x",2019,1,"FRANCE","FRA","OA"
"13132","10.1016/J.VPOA.2019.100002","veterinary parasitology: x",2019,2,"GERMANY","DEU","OA"
"13133","10.1016/J.VPOA.2019.100002","veterinary parasitology: x",2019,3,"GERMANY","DEU","OA"
"13157","10.1016/J.VPOA.2019.100003","veterinary parasitology: x",2019,1,"UNITED KINGDOM","GBR","OA"
"13158","10.1016/J.VPOA.2019.100003","veterinary parasitology: x",2019,2,"UNITED KINGDOM","GBR","OA"
"13159","10.1016/J.VPOA.2019.100003","veterinary parasitology: x",2019,3,"UNITED KINGDOM","GBR","OA"
"13183","10.1016/J.VPOA.2019.100004","veterinary parasitology: x",2019,1,"BRAZIL","BRA","OA"
"13209","10.1016/J.VPOA.2019.100008","veterinary parasitology: x",2019,1,"SWEDEN","SWE","OA"
"13210","10.1016/J.VPOA.2019.100008","veterinary parasitology: x",2019,2,"SWEDEN","SWE","OA"
"13211","10.1016/J.VPOA.2019.100008","veterinary parasitology: x",2019,3,"UNITED KINGDOM","GBR","OA"
"13212","10.1016/J.VPOA.2019.100008","veterinary parasitology: x",2019,4,"UNITED KINGDOM","GBR","OA"
"13213","10.1016/J.VPOA.2019.100008","veterinary parasitology: x",2019,5,"UNITED KINGDOM","GBR","OA"
"13235","10.1016/J.VPOA.2019.100009","veterinary parasitology: x",2019,1,"USA","USA","OA"
"13236","10.1016/J.VPOA.2019.100009","veterinary parasitology: x",2019,2,"USA","USA","OA"
"13237","10.1016/J.VPOA.2019.100009","veterinary parasitology: x",2019,3,"USA","USA","OA"
"13238","10.1016/J.VPOA.2019.100009","veterinary parasitology: x",2019,4,"USA","USA","OA"
"13261","10.1016/J.VPOA.2019.100010","veterinary parasitology: x",2019,1,"SWEDEN","SWE","OA"
"13262","10.1016/J.VPOA.2019.100010","veterinary parasitology: x",2019,2,"SWEDEN","SWE","OA"
"13287","10.1016/J.VPOA.2019.100011","veterinary parasitology: x",2019,1,"SWEDEN","SWE","OA"
"13288","10.1016/J.VPOA.2019.100011","veterinary parasitology: x",2019,2,"SWEDEN","SWE","OA"
"13289","10.1016/J.VPOA.2019.100011","veterinary parasitology: x",2019,3,"SWEDEN","SWE","OA"
"13313","10.1016/J.VPOA.2019.100012","veterinary parasitology: x",2019,1,"SOUTH AFRICA","ZAF","OA"
"13314","10.1016/J.VPOA.2019.100012","veterinary parasitology: x",2019,2,"SOUTH AFRICA","ZAF","OA"
"13315","10.1016/J.VPOA.2019.100012","veterinary parasitology: x",2019,3,"SOUTH AFRICA","ZAF","OA"
"13339","10.1016/J.VPOA.2019.100013","veterinary parasitology: x",2019,1,"NORWAY","NOR","OA"
"13340","10.1016/J.VPOA.2019.100013","veterinary parasitology: x",2019,2,"SWEDEN","SWE","OA"
"13341","10.1016/J.VPOA.2019.100013","veterinary parasitology: x",2019,3,"SWEDEN","SWE","OA"
"13342","10.1016/J.VPOA.2019.100013","veterinary parasitology: x",2019,4,"SWEDEN","SWE","OA"
"13365","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,1,"FRANCE","FRA","OA"
"13366","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,2,"FRANCE","FRA","OA"
"13367","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,3,"FRANCE","FRA","OA"
"13368","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,4,"FRANCE","FRA","OA"
"13369","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,5,"FRANCE","FRA","OA"
"13370","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,6,"SPAIN","ESP","OA"
"13371","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,7,"VENEZUELA","VEN","OA"
"13372","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,8,"VENEZUELA","VEN","OA"
"13373","10.1016/J.VPOA.2019.100014","veterinary parasitology: x",2019,9,"VENEZUELA","VEN","OA"
"13391","10.1016/J.VPOA.2019.100015","veterinary parasitology: x",2019,1,"GERMANY","DEU","OA"
"13392","10.1016/J.VPOA.2019.100015","veterinary parasitology: x",2019,2,"GERMANY","DEU","OA"
"13393","10.1016/J.VPOA.2019.100015","veterinary parasitology: x",2019,3,"GERMANY","DEU","OA"
"13394","10.1016/J.VPOA.2019.100015","veterinary parasitology: x",2019,4,"GERMANY","DEU","OA"
"13417","10.1016/J.VPOA.2019.100016","veterinary parasitology: x",2019,1,"GREECE","GRC","OA"
"13418","10.1016/J.VPOA.2019.100016","veterinary parasitology: x",2019,2,"GREECE","GRC","OA"
"13419","10.1016/J.VPOA.2019.100016","veterinary parasitology: x",2019,3,"GREECE","GRC","OA"
"13443","10.1016/J.VPOA.2019.100017","veterinary parasitology: x",2019,1,"NETHERLANDS","NLD","OA"
"13444","10.1016/J.VPOA.2019.100017","veterinary parasitology: x",2019,2,"NETHERLANDS","NLD","OA"
"13469","10.1016/J.WNSX.2018.100001","world neurosurgery: x",2019,1,"INDIA","IND","OA"
"13495","10.1016/J.WNSX.2018.100002","world neurosurgery: x",2019,1,"CHINA","CHN","OA"
"13496","10.1016/J.WNSX.2018.100002","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"13521","10.1016/J.WNSX.2018.100003","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"13522","10.1016/J.WNSX.2018.100003","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"13547","10.1016/J.WNSX.2018.100004","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"13573","10.1016/J.WNSX.2018.100005","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"13574","10.1016/J.WNSX.2018.100005","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"13575","10.1016/J.WNSX.2018.100005","world neurosurgery: x",2019,3,"JAPAN","JPN","OA"
"13576","10.1016/J.WNSX.2018.100005","world neurosurgery: x",2019,4,"JAPAN","JPN","OA"
"13577","10.1016/J.WNSX.2018.100005","world neurosurgery: x",2019,5,"JAPAN","JPN","OA"
"13599","10.1016/J.WNSX.2018.100006","world neurosurgery: x",2019,1,"MALAYSIA","MYS","OA"
"13600","10.1016/J.WNSX.2018.100006","world neurosurgery: x",2019,2,"MALAYSIA","MYS","OA"
"13625","10.1016/J.WNSX.2019.100007","world neurosurgery: x",2019,1,"INDIA","IND","OA"
"13626","10.1016/J.WNSX.2019.100007","world neurosurgery: x",2019,2,"INDIA","IND","OA"
"13627","10.1016/J.WNSX.2019.100007","world neurosurgery: x",2019,3,"JAPAN","JPN","OA"
"13651","10.1016/J.WNSX.2019.100008","world neurosurgery: x",2019,1,"BELGIUM","BEL","OA"
"13677","10.1016/J.WNSX.2019.100009","world neurosurgery: x",2019,1,"SINGAPORE","SGP","OA"
"13703","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,1,"UNITED KINGDOM","GBR","OA"
"13704","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,2,"USA","USA","OA"
"13705","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,3,"USA","USA","OA"
"13706","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,4,"USA","USA","OA"
"13707","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,5,"USA","USA","OA"
"13708","10.1016/J.WNSX.2019.100010","world neurosurgery: x",2019,6,"USA","USA","OA"
"13729","10.1016/J.WNSX.2019.100011","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"13755","10.1016/J.WNSX.2019.100012","world neurosurgery: x",2019,1,"USA","USA","OA"
"13756","10.1016/J.WNSX.2019.100012","world neurosurgery: x",2019,2,"USA","USA","OA"
"13757","10.1016/J.WNSX.2019.100012","world neurosurgery: x",2019,3,"USA","USA","OA"
"13781","10.1016/J.WNSX.2019.100013","world neurosurgery: x",2019,1,"INDIA","IND","OA"
"13807","10.1016/J.WNSX.2019.100014","world neurosurgery: x",2019,1,"USA","USA","OA"
"13833","10.1016/J.WNSX.2019.100016","world neurosurgery: x",2019,1,"ETHIOPIA","ETH","OA"
"13834","10.1016/J.WNSX.2019.100016","world neurosurgery: x",2019,2,"USA","USA","OA"
"13835","10.1016/J.WNSX.2019.100016","world neurosurgery: x",2019,3,"USA","USA","OA"
"13859","10.1016/J.WNSX.2019.100017","world neurosurgery: x",2019,1,"ITALY","ITA","OA"
"13860","10.1016/J.WNSX.2019.100017","world neurosurgery: x",2019,2,"ITALY","ITA","OA"
"13885","10.1016/J.WNSX.2019.100018","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"13886","10.1016/J.WNSX.2019.100018","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"13887","10.1016/J.WNSX.2019.100018","world neurosurgery: x",2019,3,"JAPAN","JPN","OA"
"13911","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,1,"SWITZERLAND","CHE","OA"
"13912","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,2,"SWITZERLAND","CHE","OA"
"13913","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,3,"SWITZERLAND","CHE","OA"
"13914","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,4,"SWITZERLAND","CHE","OA"
"13915","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,5,"SWITZERLAND","CHE","OA"
"13916","10.1016/J.WNSX.2019.100019","world neurosurgery: x",2019,6,"SWITZERLAND","CHE","OA"
"13937","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,1,"INDIA","IND","OA"
"13938","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,2,"INDIA","IND","OA"
"13939","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,3,"INDIA","IND","OA"
"13940","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,4,"INDIA","IND","OA"
"13941","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,5,"INDIA","IND","OA"
"13942","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,6,"INDIA","IND","OA"
"13943","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,7,"USA","USA","OA"
"13944","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,8,"USA","USA","OA"
"13945","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,9,"USA","USA","OA"
"13946","10.1016/J.WNSX.2019.100020","world neurosurgery: x",2019,10,"USA","USA","OA"
"13963","10.1016/J.WNSX.2019.100021","world neurosurgery: x",2019,1,"CANADA","CAN","OA"
"13964","10.1016/J.WNSX.2019.100021","world neurosurgery: x",2019,2,"CANADA","CAN","OA"
"13965","10.1016/J.WNSX.2019.100021","world neurosurgery: x",2019,3,"CANADA","CAN","OA"
"13966","10.1016/J.WNSX.2019.100021","world neurosurgery: x",2019,4,"CANADA","CAN","OA"
"13967","10.1016/J.WNSX.2019.100021","world neurosurgery: x",2019,5,"CANADA","CAN","OA"
"13989","10.1016/J.WNSX.2019.100022","world neurosurgery: x",2019,1,"UNITED KINGDOM","GBR","OA"
"13990","10.1016/J.WNSX.2019.100022","world neurosurgery: x",2019,2,"UNITED KINGDOM","GBR","OA"
"14015","10.1016/J.WNSX.2019.100023","world neurosurgery: x",2019,1,"CHINA","CHN","OA"
"14016","10.1016/J.WNSX.2019.100023","world neurosurgery: x",2019,2,"USA","USA","OA"
"14017","10.1016/J.WNSX.2019.100023","world neurosurgery: x",2019,3,"USA","USA","OA"
"14018","10.1016/J.WNSX.2019.100023","world neurosurgery: x",2019,4,"USA","USA","OA"
"14041","10.1016/J.WNSX.2019.100024","world neurosurgery: x",2019,1,"SWEDEN","SWE","OA"
"14042","10.1016/J.WNSX.2019.100024","world neurosurgery: x",2019,2,"SWEDEN","SWE","OA"
"14067","10.1016/J.WNSX.2019.100025","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"14068","10.1016/J.WNSX.2019.100025","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"14069","10.1016/J.WNSX.2019.100025","world neurosurgery: x",2019,3,"JAPAN","JPN","OA"
"14093","10.1016/J.WNSX.2019.100026","world neurosurgery: x",2019,1,"SAUDI ARABIA","SAU","OA"
"14094","10.1016/J.WNSX.2019.100026","world neurosurgery: x",2019,2,"USA","USA","OA"
"14119","10.1016/J.WNSX.2019.100027","world neurosurgery: x",2019,1,"MEXICO","MEX","OA"
"14120","10.1016/J.WNSX.2019.100027","world neurosurgery: x",2019,2,"MEXICO","MEX","OA"
"14145","10.1016/J.WNSX.2019.100029","world neurosurgery: x",2019,1,"USA","USA","OA"
"14171","10.1016/J.WNSX.2019.100030","world neurosurgery: x",2019,1,"INDIA","IND","OA"
"14172","10.1016/J.WNSX.2019.100030","world neurosurgery: x",2019,2,"INDIA","IND","OA"
"14173","10.1016/J.WNSX.2019.100030","world neurosurgery: x",2019,3,"INDIA","IND","OA"
"14197","10.1016/J.WNSX.2019.100031","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"14198","10.1016/J.WNSX.2019.100031","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"14223","10.1016/J.WNSX.2019.100032","world neurosurgery: x",2019,1,"CHINA","CHN","OA"
"14224","10.1016/J.WNSX.2019.100032","world neurosurgery: x",2019,2,"INDIA","IND","OA"
"14225","10.1016/J.WNSX.2019.100032","world neurosurgery: x",2019,3,"KOREA","KOR","OA"
"14226","10.1016/J.WNSX.2019.100032","world neurosurgery: x",2019,4,"KOREA","KOR","OA"
"14227","10.1016/J.WNSX.2019.100032","world neurosurgery: x",2019,5,"USA","USA","OA"
"14249","10.1016/J.WNSX.2019.100034","world neurosurgery: x",2019,1,"CHINA","CHN","OA"
"14275","10.1016/J.WNSX.2019.100038","world neurosurgery: x",2019,1,"COLOMBIA","COL","OA"
"14276","10.1016/J.WNSX.2019.100038","world neurosurgery: x",2019,2,"COLOMBIA","COL","OA"
"14277","10.1016/J.WNSX.2019.100038","world neurosurgery: x",2019,3,"COLOMBIA","COL","OA"
"14301","10.1016/J.WNSX.2019.100039","world neurosurgery: x",2019,1,"TURKEY","TUR","OA"
"14302","10.1016/J.WNSX.2019.100039","world neurosurgery: x",2019,2,"TURKEY","TUR","OA"
"14327","10.1016/J.WNSX.2019.100055","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"14353","10.1016/J.WNSX.2019.100056","world neurosurgery: x",2019,1,"JAPAN","JPN","OA"
"14354","10.1016/J.WNSX.2019.100056","world neurosurgery: x",2019,2,"JAPAN","JPN","OA"
"14355","10.1016/J.WNSX.2019.100056","world neurosurgery: x",2019,3,"JAPAN","JPN","OA"
"14379","10.1016/J.WNSX.2019.100057","world neurosurgery: x",2019,1,"UNITED KINGDOM","GBR","OA"
"14380","10.1016/J.WNSX.2019.100057","world neurosurgery: x",2019,2,"UNITED KINGDOM","GBR","OA"
