Richness,InvSimp,Shannon,Even,author,Dataset,BootType
39,21.32029795158287,3.325483923316494,0.9077188388053159,solo,CHN & USA excluded,MirrorvPW
43,26.25242718446602,3.5027143031728505,0.9312757086648533,solo,CHN & USA excluded,MirrorvPW
39,20.08032128514056,3.2976003004272636,0.9001077691461802,solo,CHN & USA excluded,MirrorvPW
40,19.110661268556004,3.3111287949620363,0.8975974509737307,solo,CHN & USA excluded,MirrorvPW
38,24.94132029339853,3.396299591383716,0.9336684939551181,solo,CHN & USA excluded,MirrorvPW
41,22.85229540918164,3.3967926461289655,0.9146968431242872,solo,CHN & USA excluded,MirrorvPW
34,21.949367088607595,3.2722156082936924,0.9279299678667619,solo,CHN & USA excluded,MirrorvPW
38,21.207900207900206,3.3288021339137397,0.9151129314182699,solo,CHN & USA excluded,MirrorvPW
35,24.537735849056602,3.346088553291829,0.9411423285207353,solo,CHN & USA excluded,MirrorvPW
44,22.324723247232473,3.4178369672812106,0.9031886078452896,solo,CHN & USA excluded,MirrorvPW
40,18.372661870503595,3.3042256373213075,0.8957261082728923,solo,CHN & USA excluded,MirrorvPW
41,18.367346938775512,3.3313017435515277,0.8970612886228341,solo,CHN & USA excluded,MirrorvPW
38,18.78637200736648,3.2614345315481996,0.8965930670336398,solo,CHN & USA excluded,MirrorvPW
38,21.178253119429588,3.3184560616161622,0.9122687177437941,solo,CHN & USA excluded,MirrorvPW
39,22.519480519480517,3.3742818704679816,0.9210386493790071,solo,CHN & USA excluded,MirrorvPW
39,28.081871345029246,3.4735789393669463,0.9481426204569516,solo,CHN & USA excluded,MirrorvPW
41,23.703933747412012,3.4173662083120004,0.9202369435487536,solo,CHN & USA excluded,MirrorvPW
37,21,3.3061637373684274,0.9156020206915672,solo,CHN & USA excluded,MirrorvPW
41,23.60813704496788,3.4133627839760443,0.9191588914027213,solo,CHN & USA excluded,MirrorvPW
37,23.802494802494806,3.3738790383083828,0.9343549534854252,solo,CHN & USA excluded,MirrorvPW
38,19.854961832061065,3.269514816837834,0.8988143986900814,solo,CHN & USA excluded,MirrorvPW
41,23.753424657534243,3.4216512149445713,0.9213908208818448,solo,CHN & USA excluded,MirrorvPW
37,21.660117878192533,3.3057626002038063,0.9154909306102289,solo,CHN & USA excluded,MirrorvPW
38,21.765690376569033,3.3357292458381376,0.9170172469781572,solo,CHN & USA excluded,MirrorvPW
40,25.319809069212415,3.4363843460040533,0.9315523558710237,solo,CHN & USA excluded,MirrorvPW
40,22.136170212765954,3.368582158297369,0.9131721977362629,solo,CHN & USA excluded,MirrorvPW
41,23.441558441558442,3.4420848917505307,0.9268932526211308,solo,CHN & USA excluded,MirrorvPW
39,21.361216730038024,3.331129570784916,0.9092598658204847,solo,CHN & USA excluded,MirrorvPW
37,22.81856540084388,3.3378810055027848,0.9243857341133799,solo,CHN & USA excluded,MirrorvPW
41,25.53636363636364,3.4530023691865894,0.929833138326849,solo,CHN & USA excluded,MirrorvPW
40,24.51605995717345,3.4160723490775715,0.9260460775609994,solo,CHN & USA excluded,MirrorvPW
41,23.7337807606264,3.4184082835631777,0.9205175561859824,solo,CHN & USA excluded,MirrorvPW
42,21.400000000000002,3.394574169716579,0.9082060525391311,solo,CHN & USA excluded,MirrorvPW
47,20.498422712933756,3.4547197263108904,0.8972953984352348,solo,CHN & USA excluded,MirrorvPW
39,19.58259325044405,3.2731333757991505,0.8934293160474147,solo,CHN & USA excluded,MirrorvPW
44,16.395296752519595,3.2917273803428815,0.8698632200771953,solo,CHN & USA excluded,MirrorvPW
41,22.93577981651376,3.4051354915089536,0.9169434254526039,solo,CHN & USA excluded,MirrorvPW
44,25.906735751295336,3.5175538778049047,0.929539536358469,solo,CHN & USA excluded,MirrorvPW
41,23.923444976076553,3.4147197300539283,0.919524293245882,solo,CHN & USA excluded,MirrorvPW
38,23.523281596452332,3.374624010472358,0.9277097125106152,solo,CHN & USA excluded,MirrorvPW
38,22.326180257510728,3.3405457342129092,0.9183413361304906,solo,CHN & USA excluded,MirrorvPW
45,24.897119341563787,3.4967884791636363,0.918596930660543,solo,CHN & USA excluded,MirrorvPW
35,19.97928436911488,3.2405305424384734,0.9114524053324174,solo,CHN & USA excluded,MirrorvPW
42,26.81941309255079,3.4874578256035496,0.9330567390290809,solo,CHN & USA excluded,MirrorvPW
45,26.312649164677804,3.5258861951020495,0.9262408223942094,solo,CHN & USA excluded,MirrorvPW
40,24.748898678414097,3.417079052071484,0.9263189796729917,solo,CHN & USA excluded,MirrorvPW
39,20.207619047619048,3.306374522012372,0.9025027668103734,solo,CHN & USA excluded,MirrorvPW
41,24.85840707964602,3.4278019292023565,0.9230471006435687,solo,CHN & USA excluded,MirrorvPW
38,15.771844660194176,3.2622287429183356,0.8968114017576194,solo,CHN & USA excluded,MirrorvPW
40,24.641711229946523,3.43141453711035,0.9302051150745915,solo,CHN & USA excluded,MirrorvPW
39,24.215517241379313,3.392908895606302,0.9261230527376891,solo,CHN & USA excluded,MirrorvPW
43,24.845433255269324,3.4716205175378025,0.9230087234796435,solo,CHN & USA excluded,MirrorvPW
41,22.638603696098563,3.4044054621744793,0.916746841322456,solo,CHN & USA excluded,MirrorvPW
39,22.439252336448604,3.3625310773074233,0.9178311714393436,solo,CHN & USA excluded,MirrorvPW
42,26.06371191135734,3.4677487469858694,0.9277836462652717,solo,CHN & USA excluded,MirrorvPW
38,16.12406947890819,3.2017242912208395,0.880178269498823,solo,CHN & USA excluded,MirrorvPW
39,22.913606911447086,3.369370095820924,0.9196979391299394,solo,CHN & USA excluded,MirrorvPW
36,15.46783625730994,3.1650986591557424,0.883237597878962,solo,CHN & USA excluded,MirrorvPW
40,17.275434243176175,3.2312773585647365,0.8759509218879815,solo,CHN & USA excluded,MirrorvPW
38,22.478048780487804,3.3528536362380676,0.9217248716633188,solo,CHN & USA excluded,MirrorvPW
39,18,3.269939038886246,0.8925573948894129,solo,CHN & USA excluded,MirrorvPW
37,17.430051813471504,3.223475533474899,0.8927025236955313,solo,CHN & USA excluded,MirrorvPW
38,23.731234866828085,3.3843816210569964,0.9303921536009926,solo,CHN & USA excluded,MirrorvPW
39,21.154185022026432,3.349141600081615,0.9141764008856794,solo,CHN & USA excluded,MirrorvPW
39,24.875621890547265,3.4285625097236863,0.9358550069290567,solo,CHN & USA excluded,MirrorvPW
42,22.163934426229506,3.408017563298002,0.9118027839130499,solo,CHN & USA excluded,MirrorvPW
39,21.945312500000004,3.3679144173911677,0.9193005994451291,solo,CHN & USA excluded,MirrorvPW
44,24.251121076233183,3.4838229309639877,0.9206258850608222,solo,CHN & USA excluded,MirrorvPW
42,25.19952494061758,3.4645194556620686,0.9269196610408943,solo,CHN & USA excluded,MirrorvPW
39,24.187660668380467,3.4006915593813996,0.9282473963483173,solo,CHN & USA excluded,MirrorvPW
39,25.063882063882065,3.4162895062968968,0.9325049873000011,solo,CHN & USA excluded,MirrorvPW
43,23.823788546255503,3.439379980018428,0.9144368484058203,solo,CHN & USA excluded,MirrorvPW
39,20.925049309664697,3.330130365826485,0.9089871244133662,solo,CHN & USA excluded,MirrorvPW
38,21.27659574468085,3.3274518729604075,0.9147417344502691,solo,CHN & USA excluded,MirrorvPW
41,25.88940092165899,3.457514076843898,0.9310480622804624,solo,CHN & USA excluded,MirrorvPW
41,22.34710743801653,3.3881037940802674,0.9123570872524134,solo,CHN & USA excluded,MirrorvPW
41,25.25242718446602,3.4530003459271716,0.9298325934984786,solo,CHN & USA excluded,MirrorvPW
40,22.090909090909093,3.380858437004676,0.9165001131262918,solo,CHN & USA excluded,MirrorvPW
41,22.81578947368421,3.397985139604774,0.9150179607583034,solo,CHN & USA excluded,MirrorvPW
39,21.280303030303028,3.3397918955225827,0.9116243202979514,solo,CHN & USA excluded,MirrorvPW
38,22.627615062761503,3.3603459352016944,0.923784561423132,solo,CHN & USA excluded,MirrorvPW
38,22.031372549019608,3.339609347653045,0.9180839163694877,solo,CHN & USA excluded,MirrorvPW
40,23.605042016806724,3.3941102537825274,0.9200924822841055,solo,CHN & USA excluded,MirrorvPW
40,25.25242718446602,3.433885052425316,0.9308748347945489,solo,CHN & USA excluded,MirrorvPW
40,24.44139650872818,3.407801439718786,0.9238039578437065,solo,CHN & USA excluded,MirrorvPW
48,27.87628865979381,3.5900285811374193,0.9273681658539012,solo,CHN & USA excluded,MirrorvPW
39,25.306306306306308,3.43809767575224,0.9384577107865519,solo,CHN & USA excluded,MirrorvPW
38,26.806267806267808,3.445457880551847,0.947182480156294,solo,CHN & USA excluded,MirrorvPW
43,26.530386740331494,3.5171332453333384,0.9351093100997584,solo,CHN & USA excluded,MirrorvPW
40,25.25252525252525,3.4350684308281307,0.9311956309651841,solo,CHN & USA excluded,MirrorvPW
42,18.1185628742515,3.3264138510022723,0.8899700055699473,solo,CHN & USA excluded,MirrorvPW
45,24.94132029339853,3.4917376741603086,0.9172700977677134,solo,CHN & USA excluded,MirrorvPW
37,20.03478260869565,3.274479246463006,0.9068273845264876,solo,CHN & USA excluded,MirrorvPW
35,18.84320557491289,3.2200810612548643,0.9057006530904604,solo,CHN & USA excluded,MirrorvPW
43,27.09375,3.51374206289541,0.9342076876564912,solo,CHN & USA excluded,MirrorvPW
41,21.89473684210526,3.3910267550699262,0.9131441895186831,solo,CHN & USA excluded,MirrorvPW
45,26.994910941475826,3.537304303736333,0.9292403288292999,solo,CHN & USA excluded,MirrorvPW
38,23.40764331210191,3.3631284902624183,0.9245495068948107,solo,CHN & USA excluded,MirrorvPW
43,28.25761772853186,3.538559855637482,0.9408060583835685,solo,CHN & USA excluded,MirrorvPW
42,26.033898305084744,3.478275799161917,0.930600121034618,solo,CHN & USA excluded,MirrorvPW
39,22.03137254901961,3.350760073434293,0.9146181768155011,solo,CHN & USA excluded,MirrorvPW
36,23.36448598130841,3.3384790411122736,0.931620314681689,solo,CHN & USA excluded,MirrorvPW
40,22.163934426229506,3.3702362354151174,0.9136205932824778,solo,CHN & USA excluded,MirrorvPW
46,24.215517241379313,3.4859495607123083,0.9104925741828318,solo,CHN & USA excluded,MirrorvPW
42,22.524416135881104,3.4083374167077847,0.9118883595370211,solo,CHN & USA excluded,MirrorvPW
39,21.806451612903224,3.3516237481748807,0.9148539241084394,solo,CHN & USA excluded,MirrorvPW
39,24.85840707964602,3.4139960602582162,0.93187897189198865,solo,CHN & USA excluded,MirrorvPW
42,24.962352941176473,3.459176249734678,0.925490105603128,solo,CHN & USA excluded,MirrorvPW
34,20.72030651340996,3.2602241975886375,0.9245294617014542,solo,CHN & USA excluded,MirrorvPW
37,21.942857142857143,3.331353755630557,0.9225780912840119,solo,CHN & USA excluded,MirrorvPW
42,22.347107438016526,3.416201204000726,0.9139922874108156,solo,CHN & USA excluded,MirrorvPW
40,21.71887550200803,3.3546308238287432,0.9093901998037832,solo,CHN & USA excluded,MirrorvPW
41,24.166287015945333,3.4405384285926206,0.9264768171433395,solo,CHN & USA excluded,MirrorvPW
39,25.498886414253903,3.4286077437414035,0.9358673539350815,solo,CHN & USA excluded,MirrorvPW
41,21.5850622406639,3.379254861138686,0.9099742243962108,solo,CHN & USA excluded,MirrorvPW
41,20.90449438202247,3.3798797326768075,0.9101424913712142,solo,CHN & USA excluded,MirrorvPW
35,14.655655655655655,3.091861243872134,0.8696367248434419,solo,CHN & USA excluded,MirrorvPW
40,26.640394088669947,3.4653084527037037,0.9393932482231426,solo,CHN & USA excluded,MirrorvPW
37,22.915254237288135,3.3483934186319737,0.9272970196600211,solo,CHN & USA excluded,MirrorvPW
36,15.059405940594058,3.1175958875566763,0.8699816970689243,solo,CHN & USA excluded,MirrorvPW
38,16.52392065344224,3.2103823341314963,0.8825584311033823,solo,CHN & USA excluded,MirrorvPW
40,21.200000000000003,3.3475161716921096,0.9074615241110334,solo,CHN & USA excluded,MirrorvPW
41,24.197556008146638,3.4154327012860053,0.9197162839274335,solo,CHN & USA excluded,MirrorvPW
40,24.889952153110045,3.415212127122025,0.9258128842657869,solo,CHN & USA excluded,MirrorvPW
43,28.130221130221134,3.529980457303712,0.9385250315650344,solo,CHN & USA excluded,MirrorvPW
41,25.438902743142144,3.4629344098994843,0.932507663160215,solo,CHN & USA excluded,MirrorvPW
41,21.859922178988324,3.3856437114408053,0.9116946300292134,solo,CHN & USA excluded,MirrorvPW
37,20.176470588235293,3.2709540046072285,0.9058511114731919,solo,CHN & USA excluded,MirrorvPW
39,21.200000000000003,3.3365862533188957,0.9107493132656352,solo,CHN & USA excluded,MirrorvPW
38,22.78125,3.342891993488897,0.9189863405848083,solo,CHN & USA excluded,MirrorvPW
44,26.77427821522309,3.520895494170304,0.930422583110526,solo,CHN & USA excluded,MirrorvPW
43,25.8253164556962,3.485076386504344,0.9265862701542799,solo,CHN & USA excluded,MirrorvPW
44,25.130434782608695,3.4929851323855052,0.9230470643113003,solo,CHN & USA excluded,MirrorvPW
44,20.5036496350365,3.3901849971062847,0.8958813709333028,solo,CHN & USA excluded,MirrorvPW
45,18.933609958506224,3.3764670312122926,0.8869888098264306,solo,CHN & USA excluded,MirrorvPW
39,21.04119850187266,3.3439973254466917,0.9127722278071786,solo,CHN & USA excluded,MirrorvPW
41,23.584905660377355,3.4171833527298956,0.9201877037389908,solo,CHN & USA excluded,MirrorvPW
43,21.319672131147538,3.42040386648853,0.9093916200355668,solo,CHN & USA excluded,MirrorvPW
43,22.148225469728605,3.414856440674564,0.9079167115905682,solo,CHN & USA excluded,MirrorvPW
42,22.63047619047619,3.4150473345142482,0.9136835737993093,solo,CHN & USA excluded,MirrorvPW
39,21.28030303030303,3.3594324012174335,0.9169853617084597,solo,CHN & USA excluded,MirrorvPW
43,23.81209503239741,3.443709431258497,0.9155879308015706,solo,CHN & USA excluded,MirrorvPW
40,21.362637362637365,3.3566454053385923,0.9099363226941917,solo,CHN & USA excluded,MirrorvPW
32,19.177304964539005,3.1568534589793265,0.910875366016529,solo,CHN & USA excluded,MirrorvPW
42,26.9155672823219,3.492648868797178,0.9344455838772815,solo,CHN & USA excluded,MirrorvPW
41,23.119999999999997,3.4243039267538737,0.9221051497710259,solo,CHN & USA excluded,MirrorvPW
42,25.385809312638585,3.468213336041734,0.927907945388338,solo,CHN & USA excluded,MirrorvPW
37,18.083223249669746,3.2407617515901426,0.8974897325253729,solo,CHN & USA excluded,MirrorvPW
41,22.653225806451616,3.3916207732657027,0.9133041482282777,solo,CHN & USA excluded,MirrorvPW
38,22.136170212765954,3.3430896325770747,0.9190406730678065,solo,CHN & USA excluded,MirrorvPW
43,20.30940170940171,3.3759058664892385,0.8975608217183956,solo,CHN & USA excluded,MirrorvPW
42,16.593475533249688,3.2830098517015442,0.8783574224009024,solo,CHN & USA excluded,MirrorvPW
36,23.628062360801785,3.3561936307702536,0.9365636650482458,solo,CHN & USA excluded,MirrorvPW
42,20.662608695652175,3.366442663510634,0.9006795697092054,solo,CHN & USA excluded,MirrorvPW
45,19.18872870249017,3.389328335696587,0.8903674399305852,solo,CHN & USA excluded,MirrorvPW
38,22.334736842105265,3.350576904821074,0.9210989809443029,solo,CHN & USA excluded,MirrorvPW
44,23.506276150627613,3.4492494810067305,0.9114895961054881,solo,CHN & USA excluded,MirrorvPW
44,25.153488372093022,3.4989352988720808,0.9246194396577267,solo,CHN & USA excluded,MirrorvPW
39,20.104089219330852,3.308464824288313,0.9030733324177924,solo,CHN & USA excluded,MirrorvPW
41,21.784394250513348,3.3725705327223157,0.9081742516755245,solo,CHN & USA excluded,MirrorvPW
41,27.088452088452087,3.4850660748556126,0.938467333407242,solo,CHN & USA excluded,MirrorvPW
39,24.21551724137931,3.3884162105352584,0.9248967365173003,solo,CHN & USA excluded,MirrorvPW
38,24.563909774436087,3.395357371518312,0.933409470574219,solo,CHN & USA excluded,MirrorvPW
35,19.643356643356643,3.230851060215979,0.9087298920777124,solo,CHN & USA excluded,MirrorvPW
41,23.029906542056075,3.411469512670487,0.9186490665571144,solo,CHN & USA excluded,MirrorvPW
38,20.40754716981132,3.283075833367401,0.9025424248959507,solo,CHN & USA excluded,MirrorvPW
40,24.8126582278481,3.43709253330218,0.9317443348464649,solo,CHN & USA excluded,MirrorvPW
38,22.05613305613306,3.32910034716116,0.915194912499769,solo,CHN & USA excluded,MirrorvPW
37,21.775193798449614,3.312621978263692,0.9173905523202286,solo,CHN & USA excluded,MirrorvPW
41,25.192825112107624,3.4530902128242054,0.9298567930819037,solo,CHN & USA excluded,MirrorvPW
39,22.0734693877551,3.3415339005194378,0.9120998152302382,solo,CHN & USA excluded,MirrorvPW
42,22.23106796116505,3.4063957386464954,0.911368870588134,solo,CHN & USA excluded,MirrorvPW
41,25.153488372093022,3.4534820454180992,0.9299623067455288,solo,CHN & USA excluded,MirrorvPW
42,22.846153846153847,3.4152327755841942,0.913733187887467,solo,CHN & USA excluded,MirrorvPW
35,20.607476635514022,3.2704507512662664,0.9198679551774187,solo,CHN & USA excluded,MirrorvPW
43,24.50420168067227,3.4483378081595304,0.9168184893357262,solo,CHN & USA excluded,MirrorvPW
43,24.654028436018958,3.4921786395267405,0.9284745645294614,solo,CHN & USA excluded,MirrorvPW
42,24.889952153110045,3.4546889407762507,0.924289542306555,solo,CHN & USA excluded,MirrorvPW
43,23.091603053435115,3.4299862669743826,0.9119393176297124,solo,CHN & USA excluded,MirrorvPW
40,22.63860369609856,3.3775111276416356,0.9155927076649104,solo,CHN & USA excluded,MirrorvPW
43,22.205533596837945,3.41605553317818,0.9082355174149679,solo,CHN & USA excluded,MirrorvPW
37,22.727272727272727,3.3491409300990633,0.9275040339110159,solo,CHN & USA excluded,MirrorvPW
40,24.46282973621103,3.41024619265195,0.9244666937676027,solo,CHN & USA excluded,MirrorvPW
45,25.441113490364025,3.4991281536768346,0.9192115568638078,solo,CHN & USA excluded,MirrorvPW
44,28.57142857142857,3.555633738188553,0.9396024201109989,solo,CHN & USA excluded,MirrorvPW
39,21.60692464358452,3.3394631010025475,0.9115345730651233,solo,CHN & USA excluded,MirrorvPW
40,27.439999999999998,3.4841442181029167,0.9444993422643038,solo,CHN & USA excluded,MirrorvPW
41,25.22883295194508,3.448541426235407,0.9286318844206225,solo,CHN & USA excluded,MirrorvPW
38,19.55639097744361,3.2691102012553124,0.8987031668003735,solo,CHN & USA excluded,MirrorvPW
38,22.518763796909493,3.367152269619466,0.925655674331227,solo,CHN & USA excluded,MirrorvPW
42,22.581854043392507,3.4035010310387066,0.9105944020279304,solo,CHN & USA excluded,MirrorvPW
38,17.520833333333332,3.2489586265129464,0.893163346200253,solo,CHN & USA excluded,MirrorvPW
41,22.52252252252252,3.38547825979521,0.9116500767951241,solo,CHN & USA excluded,MirrorvPW
42,24.748898678414097,3.451802090483606,0.9235171759426252,solo,CHN & USA excluded,MirrorvPW
35,21.660117878192533,3.293496367525929,0.9263499130226397,solo,CHN & USA excluded,MirrorvPW
41,23.223214285714285,3.4080272802392946,0.9177221335747024,solo,CHN & USA excluded,MirrorvPW
39,21.291338582677163,3.342831799895418,0.912454087793756,solo,CHN & USA excluded,MirrorvPW
38,24.845433255269324,3.4060116286139244,0.9363384065850195,solo,CHN & USA excluded,MirrorvPW
43,24.30841121495327,3.451643062220467,0.9176972657792196,solo,CHN & USA excluded,MirrorvPW
37,21.352941176470587,3.303389848072821,0.9148338256334925,solo,CHN & USA excluded,MirrorvPW
39,25.8253164556962,3.436437867698718,0.9380046522020798,solo,CHN & USA excluded,MirrorvPW
38,23.972350230414747,3.4016489262153295,0.9351390666362105,solo,CHN & USA excluded,MirrorvPW
38,26.4177897574124,3.4362124672983914,0.9446408459935581,solo,CHN & USA excluded,MirrorvPW
39,23.58490566037736,3.3915139456373153,0.9257422893976045,solo,CHN & USA excluded,MirrorvPW
40,18.915824915824917,3.296489059967862,0.8936288379636613,solo,CHN & USA excluded,MirrorvPW
41,25.380710659898476,3.471714820591453,0.9348720741731837,solo,CHN & USA excluded,MirrorvPW
41,26.355742296918766,3.4734420684343403,0.9353371918043653,solo,CHN & USA excluded,MirrorvPW
41,23.71929824561403,3.4131060789213254,0.9190897652217538,solo,CHN & USA excluded,MirrorvPW
42,18.022988505747126,3.329004366436296,0.8906630886132831,solo,CHN & USA excluded,MirrorvPW
37,25.498886414253903,3.4026779241879437,0.9423304562734328,solo,CHN & USA excluded,MirrorvPW
36,20.5036496350365,3.275053684800342,0.913921132006445,solo,CHN & USA excluded,MirrorvPW
39,24.580722891566264,3.4063737720846268,0.9297984041522204,solo,CHN & USA excluded,MirrorvPW
36,20.954144620811284,3.279990086900148,0.9152986612408608,solo,CHN & USA excluded,MirrorvPW
38,24.641711229946523,3.4059062689436654,0.936309442413277,solo,CHN & USA excluded,MirrorvPW
36,22.334736842105265,3.325722339858305,0.9280604894168993,solo,CHN & USA excluded,MirrorvPW
39,23.43243243243243,3.3760323209211682,0.9215164495697139,solo,CHN & USA excluded,MirrorvPW
44,27.644986449864497,3.532982121460198,0.9336165634495553,solo,CHN & USA excluded,MirrorvPW
38,19.210922787193976,3.272720987919716,0.8996957994160296,solo,CHN & USA excluded,MirrorvPW
36,20.82857142857143,3.28221698137277,0.9159200879755501,solo,CHN & USA excluded,MirrorvPW
40,24.501154734411088,3.420424442855662,0.9272258650363633,solo,CHN & USA excluded,MirrorvPW
37,25.25242718446602,3.391991800616576,0.9393710637228716,solo,CHN & USA excluded,MirrorvPW
35,23.56675749318801,3.3260197757579912,0.9354976554291701,solo,CHN & USA excluded,MirrorvPW
39,24.388505747126437,3.410527411586027,0.9309321750294727,solo,CHN & USA excluded,MirrorvPW
41,24.00854700854701,3.403982860268651,0.9166330420213418,solo,CHN & USA excluded,MirrorvPW
39,23.03621730382294,3.3623486616947034,0.9177813795618376,solo,CHN & USA excluded,MirrorvPW
41,23.778554778554778,3.4188100360909175,0.9206257411142734,solo,CHN & USA excluded,MirrorvPW
37,22.953161592505854,3.3470417708848985,0.9269226971803153,solo,CHN & USA excluded,MirrorvPW
41,17.858741258741258,3.2884963555653823,0.8855345463872555,solo,CHN & USA excluded,MirrorvPW
38,22.136170212765954,3.32612019988594,0.9143756474310224,solo,CHN & USA excluded,MirrorvPW
37,15.905882352941177,3.163754149427781,0.8761634094060611,solo,CHN & USA excluded,MirrorvPW
43,24.307855626326965,3.4492359790328986,0.9170572883482064,solo,CHN & USA excluded,MirrorvPW
39,23.823788546255507,3.396635145563993,0.9271401640401912,solo,CHN & USA excluded,MirrorvPW
40,23.804081632653066,3.3930173694178305,0.9197962176925699,solo,CHN & USA excluded,MirrorvPW
43,26.22365038560411,3.4906552535941398,0.9280695379725802,solo,CHN & USA excluded,MirrorvPW
40,23.390862944162436,3.389186917488981,0.9187578395139124,solo,CHN & USA excluded,MirrorvPW
36,20.92030360531309,3.2744793821599933,0.9137608698032275,solo,CHN & USA excluded,MirrorvPW
42,22.17490494296578,3.410970131752826,0.912592732933793,solo,CHN & USA excluded,MirrorvPW
40,21.442748091603054,3.3730589753566584,0.9143857958261373,solo,CHN & USA excluded,MirrorvPW
40,24.880829015544045,3.4337196378960892,0.9308299933918182,solo,CHN & USA excluded,MirrorvPW
41,23.091603053435115,3.4205812787629553,0.9211027057833904,solo,CHN & USA excluded,MirrorvPW
40,23.004889975550125,3.3892853085465156,0.918784511856763,solo,CHN & USA excluded,MirrorvPW
43,26.252427184466015,3.4922468446169432,0.9284926983931499,solo,CHN & USA excluded,MirrorvPW
37,19.041450777202073,3.256570581741102,0.901867796644638,solo,CHN & USA excluded,MirrorvPW
35,19.712280701754384,3.2467309139911023,0.9131963616048818,solo,CHN & USA excluded,MirrorvPW
44,23.148148148148145,3.4417534025859067,0.9095087021371638,solo,CHN & USA excluded,MirrorvPW
42,22.241090146750526,3.410321081060285,0.9124190817664009,solo,CHN & USA excluded,MirrorvPW
39,22.544600938967136,3.361711480976342,0.9176074557194384,solo,CHN & USA excluded,MirrorvPW
38,22.04237288135593,3.3407503161553977,0.91839757725675,solo,CHN & USA excluded,MirrorvPW
39,21.247787610619472,3.3453771456480266,0.9131488613497839,solo,CHN & USA excluded,MirrorvPW
41,26.63583815028902,3.4830052436902776,0.9379123876223434,solo,CHN & USA excluded,MirrorvPW
42,22.980657640232106,3.416490397836024,0.9140696601764243,solo,CHN & USA excluded,MirrorvPW
39,22.8310502283105,3.3634060480333106,0.9180700020665863,solo,CHN & USA excluded,MirrorvPW
36,20.9758064516129,3.299349771022036,0.9207010839584113,solo,CHN & USA excluded,MirrorvPW
42,22.82608695652174,3.405544433356329,0.9111411069340105,solo,CHN & USA excluded,MirrorvPW
42,23.823788546255503,3.4436008403840668,0.9213229611143745,solo,CHN & USA excluded,MirrorvPW
40,22.347107438016526,3.390361164021446,0.9190761601711939,solo,CHN & USA excluded,MirrorvPW
40,21.51926977687627,3.386674105164305,0.91807665370778,solo,CHN & USA excluded,MirrorvPW
43,21.84115523465704,3.401290400473907,0.9043098734050505,solo,CHN & USA excluded,MirrorvPW
36,20.3203125,3.2707915981759172,0.9127317740882582,solo,CHN & USA excluded,MirrorvPW
37,19.24555160142349,3.279036232270894,0.9080893865764182,solo,CHN & USA excluded,MirrorvPW
41,21.920289855072465,3.372531386932205,0.9081637103989832,solo,CHN & USA excluded,MirrorvPW
41,25.56385542168675,3.4634104401170998,0.9326358497711289,solo,CHN & USA excluded,MirrorvPW
46,27.40487804878049,3.549696907286358,0.9271426962424498,solo,CHN & USA excluded,MirrorvPW
41,21.949367088607595,3.3810720380029426,0.9104635583398144,solo,CHN & USA excluded,MirrorvPW
43,26.06382978723404,3.489896980078582,0.9278679338323502,solo,CHN & USA excluded,MirrorvPW
43,23.02708803611738,3.4357807033382723,0.9134798994083082,solo,CHN & USA excluded,MirrorvPW
37,23.645454545454545,3.3801183163644866,0.9360828460066747,solo,CHN & USA excluded,MirrorvPW
36,17.424242424242422,3.2159216475174977,0.8974200228178549,solo,CHN & USA excluded,MirrorvPW
41,22.429175475687103,3.389817745729723,0.9128186244512799,solo,CHN & USA excluded,MirrorvPW
37,21.232653061224486,3.2942012404951244,0.9122891520075646,solo,CHN & USA excluded,MirrorvPW
40,22.519480519480517,3.3762078607773756,0.9152394115270259,solo,CHN & USA excluded,MirrorvPW
42,25.080378250591018,3.4611311539629,0.9260131331651842,solo,CHN & USA excluded,MirrorvPW
47,27.764872521246456,3.577802261688649,0.9292636625410293,solo,CHN & USA excluded,MirrorvPW
42,17.23211875843455,3.27221032869952,0.8754680490466613,solo,CHN & USA excluded,MirrorvPW
38,21.859922178988324,3.3371614454535647,0.9174109695052781,solo,CHN & USA excluded,MirrorvPW
39,24.957559681697617,3.4312806084929206,0.9365969348756236,solo,CHN & USA excluded,MirrorvPW
34,19.779467680608363,3.2292586995958326,0.915748312475036,solo,CHN & USA excluded,MirrorvPW
38,22.617391304347827,3.3464209862397296,0.9199564874338104,solo,CHN & USA excluded,MirrorvPW
40,24.390243902439025,3.4065393392012733,0.923461821286193,solo,CHN & USA excluded,MirrorvPW
42,22.0597302504817,3.396830787881514,0.908809802574687,solo,CHN & USA excluded,MirrorvPW
39,24.23040380047506,3.391675555580677,0.9257864021924669,solo,CHN & USA excluded,MirrorvPW
42,25.361185983827493,3.4732574801319367,0.9292574879122487,solo,CHN & USA excluded,MirrorvPW
38,16.589861751152075,3.1926941728255156,0.8776958215240366,solo,CHN & USA excluded,MirrorvPW
38,21.94936708860759,3.3287729116952427,0.9151048980089667,solo,CHN & USA excluded,MirrorvPW
36,16.387878787878787,3.1645358266587142,0.8830805364801821,solo,CHN & USA excluded,MirrorvPW
40,22.72268907563025,3.3825136917590894,0.9169488279121781,solo,CHN & USA excluded,MirrorvPW
38,22.930612244897958,3.347176100965124,0.92016407419388635,solo,CHN & USA excluded,MirrorvPW
39,23.40764331210191,3.377802208305814,0.9219995552345293,solo,CHN & USA excluded,MirrorvPW
